	cellLine	tsne-2d-one	tsne-2d-two
444	MCF102A	34.798397	-1.893658
445	MCF102A	34.917915	-2.0440805
446	MCF102A	35.252125	-2.4886677
447	MCF102A	35.27943	-2.5777905
448	MCF102A	35.17935	-2.341809
449	MCF102A	35.2036	-2.4837756
450	MCF102A	35.05697	-2.3930752
451	MCF102A	35.10032	-2.4440393
452	MCF102A	35.32146	-2.3819125
453	MCF102A	35.20487	-2.220567
454	MCF102A	34.88529	-1.8073807
455	MCF102A	34.930683	-1.9103653
456	MCF102A	34.777668	-1.8535849
457	MCF102A	34.55758	-1.5944015
458	MCF102A	34.198307	-1.1314191
459	MCF102A	34.20398	-1.0709007
460	MCF102A	34.73359	-1.0627806
461	MCF102A	34.574093	-1.0686935
462	MCF102A	34.453686	-1.101922
463	MCF102A	34.448643	-1.3814759
464	MCF102A	34.400154	-1.5693556
465	MCF102A	34.14384	-1.0968378
466	MCF102A	34.111744	-1.1062583
467	MCF102A	34.3465	-1.4314337
468	MCF102A	34.46953	-1.7253213
469	MCF102A	34.38348	-1.5419812
470	MCF102A	34.263527	-1.3516101
471	MCF102A	34.14	-1.1232253
472	MCF102A	34.214016	-1.1851355
473	MCF102A	34.377068	-1.2729369
474	MCF102A	34.69782	-1.583781
475	MCF102A	34.612137	-1.4558787
476	MCF102A	35.053596	-1.8691347
477	MCF102A	35.261612	-2.3184698
478	MCF102A	35.356606	-2.387559
479	MCF102A	35.365475	-2.8089156
480	MCF102A	35.36888	-2.657123
481	MCF102A	35.288956	-3.0433247
482	MCF102A	35.402603	-3.6225994
483	MCF102A	35.94127	-6.233408
484	MCF102A	35.244446	-3.081299
485	MCF102A	35.364037	-3.5855765
486	MCF102A	35.33537	-3.9772344
487	MCF102A	36.03914	-4.9470315
488	MCF102A	36.00942	-4.984843
489	MCF102A	35.394497	-5.6167607
490	MCF102A	35.047493	-4.609578
491	MCF102A	35.081055	-3.2060032
492	MCF102A	35.783947	-3.6839173
493	MCF102A	33.949375	-1.8144609
494	MCF102A	33.83134	-1.9868437
495	MCF102A	33.283096	-1.8131825
496	MCF102A	32.92995	-0.8168017
497	MCF102A	32.27635	-1.1585618
498	MCF102A	32.484882	-1.4193896
499	MCF102A	29.998907	1.7455918
