	cellLine	tsne-2d-one	tsne-2d-two
664	MCF102A	-17.665703	22.518898
665	MCF102A	-17.696796	22.463959
666	MCF102A	-17.774645	22.14918
667	MCF102A	-18.181343	22.432798
668	MCF102A	-18.291626	22.669424
669	MCF102A	-18.160019	22.668995
670	MCF102A	-18.274078	22.76304
671	MCF102A	-18.564447	23.15855
672	MCF102A	-18.31967	22.705397
673	MCF102A	-17.44361	21.230747
674	MCF102A	-17.808142	21.328413
675	MCF102A	-17.660181	21.670992
676	MCF102A	-17.494175	20.832636
677	MCF102A	-17.106928	20.730852
678	MCF102A	-17.191944	20.334036
679	MCF102A	-17.239016	20.359486
680	MCF102A	-17.30932	20.64103
681	MCF102A	-17.343603	20.554861
682	MCF102A	-17.188963	20.979721
683	MCF102A	-17.33412	21.094513
684	MCF102A	-17.460278	21.201525
685	MCF102A	-17.089737	20.833317
686	MCF102A	-16.860199	20.726816
687	MCF102A	-16.745607	20.67936
688	MCF102A	-16.855595	20.70051
689	MCF102A	-16.861725	20.728064
690	MCF102A	-16.998034	20.706247
691	MCF102A	-17.042336	20.727018
692	MCF102A	-16.996134	20.656584
693	MCF102A	-16.812714	20.643826
694	MCF102A	-16.678734	20.509716
695	MCF102A	-16.709755	20.544186
696	MCF102A	-16.734732	20.56971
697	MCF102A	-16.712643	20.523254
698	MCF102A	-16.718222	20.513784
699	MCF102A	-16.755796	20.516665
700	MCF102A	-16.68288	20.490456
701	MCF102A	-16.540745	20.498592
702	MCF102A	-16.596224	20.549099
703	MCF102A	-16.607777	20.46689
704	MCF102A	-16.630026	20.459444
705	MCF102A	-16.586359	20.453915
706	MCF102A	-16.539568	20.427341
707	MCF102A	-16.560303	20.484552
708	MCF102A	-16.553398	20.53523
709	MCF102A	-16.542778	20.666765
710	MCF102A	-16.414274	20.710901
711	MCF102A	-16.351105	21.13538
712	MCF102A	-16.409554	21.29641
713	MCF102A	-16.530779	21.487055
714	MCF102A	-16.242159	21.727083
715	MCF102A	-16.220623	21.94458
716	MCF102A	-16.21198	21.781244
717	MCF102A	-15.676813	21.837423
718	MCF102A	-15.504094	21.99498
719	MCF102A	-15.629891	22.017418
720	MCF102A	-15.705952	22.071693
721	MCF102A	-15.58552	22.113407
722	MCF102A	-15.54821	22.138216
723	MCF102A	-15.60623	21.88989
724	MCF102A	-15.511011	21.839468
725	MCF102A	-15.667662	21.892458
726	MCF102A	-15.852318	21.887861
727	MCF102A	-15.823596	21.888527
728	MCF102A	-15.897936	21.908731
